,Idealista,Piso en Ricardo Ankerman - Palma de Mallorca,1.000,3,90,11.11
,Idealista,Piso en Palma de Mallorca,1.200,4,150,8.00
,Idealista,Finca rústica en Campanet,1.100,2,90,12.22
,Idealista,Planta baja en Lloseta,850,3,75,11333.33
,Idealista,Piso en Argentina - Palma de Mallorca,1.100,3,85,12.94
,Idealista,Apartamento en Palma de Mallorca,850,1,55,15454.55
,Idealista,Ático en Palma de Mallorca,1.290,4,230,5.61
,Idealista,Piso en Palma de Mallorca,950,3,100,9500.00
,Idealista,Piso en Manacor,800,3,110,7272.73
,Idealista,Piso en Palma de Mallorca,1.100,3,100,11.00
,Idealista,Piso en Carrer Tomás Luis de Victoria - Palma de Mallorca,1.100,3,110,10.00
,Idealista,Piso en Palma de Mallorca,1.100,3,90,12.22
,Idealista,Piso en Ronda Na de Haros - Campos,900,3,100,9000.00
,Idealista,Casa o chalet en Alcúdia,900,3,130,6923.08
,Idealista,Apartamento en Palma de Mallorca,650,1,1ª,650000.00
,Idealista,Piso en Son Servera,895,3,80,11187.50
,Idealista,Piso en Campos,800,2,90,8888.89
,Idealista,Casa o chalet en Llucmajor,850,3,70,12142.86
,Idealista,Casa adosada en Marratxí,1.300,3,150,8.67
,Idealista,Finca rústica en Puigpunyent,1.000,2,83,12.05
,Idealista,Planta baja en Carrer Corall - Palma de Mallorca,1.000,4,115,8.70
,Idealista,Finca rústica en Inca,1.400,6,357,3.92
,Idealista,Planta baja en Santa Margalida,775,3,120,6458.33
,Idealista,Casa adosada en Carrer del Pagell - Manacor,850,3,100,8500.00
,Idealista,Piso en Carrer del Patró Pelat - 8 - Manacor,1.850,2,90,20.56
,Idealista,Piso en Carrer del Patró Pelat - 12 - Manacor,2.100,3,135,15.56
,Idealista,Piso en Carrer Colom - Palma de Mallorca,2.000,3,180,11.11
,Idealista,Apartamento en Carrer Reverend Francesc Sitjar - Palma de Mallorca,1.200,1,43,27.91
,Idealista,Estudio en Carrer de la Bella Vista - 155 - Calvià,900,1,4ª,225000.00
,Idealista,Piso en Carrer de Ramon de Montcada - Calvià,3.500,2,90,38.89
,Idealista,Piso en Carrer Velázquez - Palma de Mallorca,1.300,1,100,13.00
,Idealista,Piso en Carrer Nuredduna - Palma de Mallorca,1.600,3,220,7.27
,Idealista,Piso en Carrer Costa I Llobera - 11 - Palma de Mallorca,1.200,2,130,9.23
,Idealista,Ático en Palma de Mallorca,1.000,3,90,11.11
,Idealista,Piso en Carrer Sol - Ses Salines,1.200,3,110,10.91
,Idealista,Piso en Urb. Bellresguard - Pollença,1.700,3,146,11.64
,Idealista,Piso en Llac Garda - Palma de Mallorca,1.800,2,93,19.35
,Idealista,Casa adosada en Monjos - Artà,1.950,4,365,5.34
,Idealista,Planta baja en Palma de Mallorca,1.500,3,90,16.67
,Idealista,Piso en Palma de Mallorca,2.000,3,120,16.67
,Idealista,Piso en Palma de Mallorca,1.000,2,100,10.00
,Idealista,Planta baja en Carrer de L'illa de Xipre - Palma de Mallorca,3.200,2,150,21.33
,Idealista,Piso en Carrer de Sant Magí - Palma de Mallorca,1.700,2,72,23.61
,Idealista,Piso en Palma de Mallorca,2.600,4,180,14.44
,Idealista,Estudio en Calvià,1.000,1,5ª,200.00
,Idealista,Piso en Palma de Mallorca,1.500,3,128,11.72
,Idealista,Piso en Calle Dos de Maig - 30 - Palma de Mallorca,2.300,4,120,19.17
,Idealista,Piso en Sa Pobla,900,3,117,7692.31
,Idealista,Piso en Llucmajor,750,2,70,10714.29
,Idealista,Piso en Ausias March - Palma de Mallorca,1.400,3,143,9.79
,Idealista,Piso en Palma de Mallorca,2.800,3,159,17.61
,Idealista,Estudio en Calvià,650,1,1ª,650000.00
,Idealista,Apartamento en Sant Joan,950,3,105,9047.62
,Idealista,Finca rústica en Son Servera,2.200,3,180,12.22
,Idealista,Planta baja en Pollença,1.100,2,97,11.34
,Idealista,Ático en Palma de Mallorca,950,2,105,9047.62
,Idealista,Piso en Palma de Mallorca,3.200,2,100,32.00
,Idealista,Piso en Palma de Mallorca,3.000,4,120,25.00
,Idealista,Piso en Palma de Mallorca,3.500,3,100,35.00
,Idealista,Piso en Palma de Mallorca,3.500,4,120,29.17
,Idealista,Casa o chalet en Pollença,1.750,2,100,17.50
,Idealista,Piso en Pollença,1.400,3,100,14.00
,Idealista,Finca rústica en Pollença,2.500,3,139,17.99
,Idealista,Finca rústica en Manacor,2.500,5,250,10.00
,Idealista,Apartamento en Santanyí,1.250,2,100,12.50
,Idealista,Piso en Palma de Mallorca,1.800,1,93,19.35
,Idealista,Piso en Inca,800,3,100,8000.00
,Idealista,Finca rústica en Manacor,2.700,4,341,7.92
,Idealista,Piso en Palma de Mallorca,1.500,1,115,13.04
,Idealista,Apartamento en Calvià,2.100,2,78,26.92
,Idealista,Planta baja en Calvià,2.300,2,78,29.49
,Idealista,Finca rústica en Ses Salines,2.900,5,327,8.87
,Idealista,Piso en Palma de Mallorca,950,3,100,9500.00
,Idealista,Apartamento en Palma de Mallorca,1.150,1,70,16.43
,Idealista,Casa o chalet en Calvià,6.000,3,198,30.30
,Idealista,Apartamento en Palma de Mallorca,1.300,1,82,15.85
,Idealista,Piso en Palma de Mallorca,2.300,4,120,19.17
,Idealista,Piso en Palma de Mallorca,1.500,4,150,10.00
,Idealista,Apartamento en Calvià,1.250,2,60,20.83
,Idealista,Apartamento en Palma de Mallorca,1.700,2,80,21.25
,Idealista,Piso en Palma de Mallorca,1.600,3,100,16.00
,Idealista,Apartamento en Artà,800,1,60,13333.33
,Idealista,Planta baja en Pollença,1.100,2,78,14.10
,Idealista,Piso en Palma de Mallorca,1.400,4,125,11.20
,Idealista,Piso en Palma de Mallorca,1.500,1,45,33.33
,Idealista,Piso en Palma de Mallorca,1.500,3,90,16.67
,Idealista,Piso en Palma de Mallorca,1.600,2,70,22.86
,Idealista,Casa o chalet en Valldemossa,1.400,3,154,9.09
,Idealista,Finca rústica en Sineu,3.000,2,120,25.00
,Idealista,Casa o chalet en Palma de Mallorca,1.600,4,160,10.00
